cap-diameter,cap-shape,gill-attachment,gill-color,stem-height,stem-width,stem-color,season,class
472,2,3,2,0.398,1348,12,0.888,0
450,2,3,2,0.37,1177,12,0.888,0
726,6,3,2,0.53,1429,12,0.943,0
350,2,3,2,0.828,1359,12,0.943,0
388,6,3,2,0.76,1135,12,0.888,0
590,2,3,2,0.609,1077,12,0.888,0
657,2,3,2,0.522,1172,12,0.943,0
509,5,3,2,0.088,1276,12,0.943,0
460,2,3,2,0.876,838,12,0.888,0
686,2,3,2,0.246,1473,12,0.888,0
375,6,3,2,0.589,1507,12,0.943,0
678,6,3,2,0.633,1124,12,0.888,0
588,5,3,2,0.04,1279,12,0.888,0
929,2,3,2,0.437,1875,12,0.888,0
367,5,3,2,0.621,1139,12,0.943,0
555,6,3,2,0.406,1146,12,0.888,0
381,5,3,2,0.454,1137,12,0.943,0
488,6,3,2,1.262,1121,12,0.943,0
730,6,3,2,0.924,1310,12,0.888,0
549,5,3,2,0.908,1401,12,0.888,0
714,5,3,2,0.498,1414,12,0.943,0
525,5,3,2,0.06,1407,12,0.888,0
631,2,3,2,0.928,1311,12,0.888,0
342,6,3,2,1.31,1015,12,0.943,0
508,6,3,2,1.178,1104,12,0.943,0
570,2,3,2,0.554,1402,12,0.888,0
741,2,3,2,0.608,2023,12,0.943,0
263,5,3,2,1.119,1025,12,0.943,0
447,2,3,2,1.067,947,12,0.943,0
589,6,3,2,0.653,1463,12,0.943,0
728,6,3,2,0.665,1284,12,0.888,0
634,5,3,2,0.262,1663,12,0.943,0
744,2,3,2,0.107,1686,12,0.943,0
676,2,3,2,0.235,1321,12,0.888,0
504,2,3,2,0.307,1249,12,0.943,0
652,5,3,2,0.51,1401,12,0.888,0
568,6,3,2,0.064,1376,12,0.943,0
622,5,3,2,0.031,1456,12,0.888,0
553,5,3,2,0.522,1188,12,0.888,0
476,2,3,2,0.438,1361,12,0.888,0
471,2,3,2,0.991,1018,12,0.888,0
768,6,3,2,0.792,1386,12,0.888,0
609,6,3,2,0.203,1455,12,0.888,0
412,5,3,2,0.713,1381,12,0.943,0
663,6,3,2,0.195,1524,12,0.943,0
374,6,3,2,1.214,921,12,0.943,0
712,6,3,2,0.067,1627,12,0.888,0
705,2,3,2,0.486,1150,12,0.888,0
456,6,3,2,0.645,1367,12,0.888,0
332,5,3,2,0.486,1404,12,0.943,0
550,6,3,2,0.112,1459,12,0.943,0
355,2,3,2,1.091,1191,12,0.943,0
859,2,3,2,0.979,1204,12,0.888,0
772,6,3,2,0.119,1569,12,0.943,0
484,2,3,2,0.291,1529,12,0.888,0
452,6,3,2,0.88,1107,12,0.943,0
867,5,3,2,0.023,1397,12,0.888,0
650,5,3,2,0.828,1086,12,0.888,0
719,2,3,2,0.152,1327,12,0.943,0
754,5,3,2,0.951,1140,12,0.888,0
388,6,3,2,0.625,1393,12,0.943,0
635,5,3,2,0.151,1658,12,0.943,0
531,2,3,2,0.9,1174,12,0.943,0
666,5,3,2,0.16,1464,12,0.943,0
423,5,3,2,0.339,1655,12,0.888,0
492,6,3,2,0.554,1381,12,0.888,0
569,5,3,2,0.733,1005,12,0.943,0
737,2,3,2,0.115,1625,12,0.888,0
407,6,3,2,0.168,1415,12,0.943,0
503,2,3,2,1.019,1008,12,0.888,0
495,5,3,2,0.402,1292,12,0.943,0
560,2,3,2,0.442,1497,12,0.888,0
518,5,3,2,0.039,1536,12,0.888,0
465,5,3,2,0.637,1286,12,0.888,0
508,5,3,2,0.275,1431,12,0.888,0
643,2,3,2,0.104,1487,12,0.943,0
698,6,3,2,0.1,1305,12,0.943,0
625,6,3,2,0.709,1238,12,0.943,0
573,2,3,2,0.589,1082,12,0.888,0
873,5,3,2,0.103,1738,12,0.888,0
628,6,3,2,0.235,1379,12,0.888,0
497,2,3,2,0.422,1341,12,0.888,0
418,6,3,2,0.705,1394,12,0.943,0
623,2,3,2,0.872,1335,12,0.888,0
461,5,3,2,0.267,1482,12,0.888,0
620,5,3,2,0.37,1677,12,0.888,0
737,5,3,2,0.215,1304,12,0.888,0
475,2,3,2,0.028,1641,12,0.888,0
624,5,3,2,0.748,1456,12,0.943,0
427,2,3,2,0.963,1123,12,0.943,0
569,6,3,2,0.478,1192,12,0.943,0
525,2,3,2,0.183,1340,12,0.888,0
567,5,3,2,0.55,1266,12,0.888,0
555,5,3,2,0.1,1479,12,0.888,0
503,6,3,2,0.951,1139,12,0.888,0
669,6,3,2,0.657,1319,12,0.888,0
297,6,3,2,0.215,1368,12,0.888,0
682,6,3,2,0.136,1540,12,0.888,0
587,5,3,2,0.251,1380,12,0.888,0
498,2,3,2,0.641,1411,12,0.888,0
497,6,3,2,0.896,1379,12,0.943,0
579,5,3,2,0.191,1353,12,0.888,0
519,5,3,2,0.167,1584,12,0.943,0
504,6,3,2,1.083,936,12,0.888,0
572,6,3,2,0.888,1305,12,0.888,0
492,5,3,2,0.45,1577,12,0.888,0
569,2,3,2,0.565,1365,12,0.943,0
570,6,3,2,0.294,1645,12,0.943,0
222,6,3,2,1.504,1020,12,0.888,0
500,2,3,2,0.892,971,12,0.888,0
409,2,3,2,1.373,916,12,0.943,0
607,2,3,2,0.478,1271,12,0.943,0
443,2,3,2,0.506,1492,12,0.888,0
464,5,3,2,1.23,1038,12,0.943,0
683,6,3,2,0.609,1373,12,0.888,0
372,5,3,2,0.776,1035,12,0.888,0
319,5,3,2,0.008,671,12,0.943,0
328,5,3,2,0.187,652,7,0.943,0
343,5,3,2,0.477,770,7,0.943,0
231,5,3,2,0.27,724,12,0.943,0
317,5,3,2,0.278,791,12,0.943,0
402,5,3,2,0.656,737,7,0.943,0
343,5,3,2,0.087,677,7,0.943,0
280,5,3,2,0.243,582,12,0.943,0
287,5,3,2,0.087,674,12,0.943,0
365,5,3,2,0.322,648,12,0.943,0
373,5,3,2,0.147,602,12,0.943,0
296,5,3,2,0.234,837,7,0.943,0
281,5,3,2,0.031,567,12,0.943,0
366,5,3,2,0.112,570,7,0.943,0
265,5,3,2,0.079,650,7,0.943,0
250,5,3,2,0.569,824,12,0.943,0
278,5,3,2,0.031,659,12,0.943,0
383,5,3,2,0.147,717,12,0.943,0
261,5,3,2,0.047,618,7,0.943,0
243,5,3,2,0.187,754,7,0.943,0
278,5,3,2,0.08,639,7,0.943,0
244,5,3,2,0.008,573,12,0.943,0
408,5,3,2,0.262,791,12,0.943,0
251,5,3,2,0.008,623,7,0.943,0
268,5,3,2,0.294,683,7,0.943,0
287,5,3,2,0.199,609,7,0.943,0
272,5,3,2,0.235,690,12,0.943,0
401,5,3,2,0.517,807,7,0.943,0
298,5,3,2,0.072,568,12,0.943,0
365,5,3,2,0.195,693,12,0.943,0
283,5,3,2,0.206,679,12,0.943,0
275,5,3,2,0.234,568,7,0.943,0
312,5,3,2,0.31,815,12,0.943,0
375,5,3,2,0.27,743,12,0.943,0
291,5,3,2,0.127,601,12,0.943,0
252,5,3,2,0.358,754,12,0.943,0
381,5,3,2,0.214,712,7,0.943,0
300,5,3,2,0.326,787,7,0.943,0
279,5,3,2,0.04,598,7,0.943,0
268,5,3,2,0.016,658,12,0.943,0
394,5,3,2,0.274,679,12,0.943,0
301,5,3,2,0.322,725,7,0.943,0
279,5,3,2,0.083,579,12,0.943,0
278,5,3,2,0.131,614,7,0.943,0
299,5,3,2,0.191,521,12,0.943,0
338,5,3,2,0.409,774,7,0.943,0
231,5,3,2,0.072,653,7,0.943,0
334,5,3,2,0.056,794,12,0.943,0
188,5,3,2,0.315,484,12,0.943,0
325,5,3,2,0.059,744,7,0.943,0
281,5,3,2,0.092,653,7,0.943,0
313,5,3,2,0.282,719,12,0.943,0
352,5,3,2,0.286,625,12,0.943,0
340,5,3,2,0.214,751,12,0.943,0
340,5,3,2,0.015,707,7,0.943,0
360,5,3,2,0.37,734,12,0.943,0
271,5,3,2,0.195,599,7,0.943,0
230,5,3,2,0.346,725,12,0.943,0
259,5,3,2,0.135,614,12,0.943,0
375,5,3,2,0.425,793,7,0.943,0
293,5,3,2,0.218,674,12,0.943,0
260,5,3,2,0.123,608,7,0.943,0
183,5,3,2,0.179,533,12,0.943,0
316,5,3,2,0.039,623,12,0.943,0
296,5,3,2,0.076,663,12,0.943,0
307,5,3,2,0.131,632,12,0.943,0
293,5,3,2,0.071,659,12,0.943,0
354,5,3,2,0.604,806,12,0.943,0
329,5,3,2,0.25,721,7,0.943,0
310,5,3,2,0.168,658,7,0.943,0
394,5,3,2,0.266,731,12,0.943,0
292,5,3,2,0.004,565,7,0.943,0
313,5,3,2,0.055,695,12,0.943,0
172,5,3,2,0.063,441,7,0.943,0
274,5,3,2,0.043,739,7,0.943,0
359,5,3,2,0.441,758,12,0.943,0
274,5,3,2,0.095,622,12,0.943,0
304,5,3,2,0.21,701,12,0.943,0
256,5,3,2,0.032,619,7,0.943,0
188,5,3,2,0.179,562,7,0.943,0
300,5,3,2,0.139,695,12,0.943,0
376,5,3,2,0.111,738,12,0.943,0
268,5,3,2,0.083,842,12,0.943,0
389,5,3,2,0.517,879,12,0.943,0
207,5,3,2,0.191,548,7,0.943,0
296,5,3,2,0.29,710,12,0.943,0
317,5,3,2,0.044,718,7,0.943,0
377,5,3,2,0.254,730,7,0.943,0
289,5,3,2,0.059,673,12,0.943,0
282,5,3,2,0.179,574,12,0.943,0
370,5,3,2,0.258,766,12,0.943,0
253,5,3,2,0.04,617,12,0.943,0
332,5,3,2,0.179,582,7,0.943,0
344,5,3,2,0.175,681,12,0.943,0
263,5,3,2,0.036,640,12,0.943,0
273,5,3,2,0.282,714,12,0.943,0
315,5,3,2,0.02,699,12,0.943,0
313,5,3,2,0.234,604,7,0.943,0
283,5,3,2,0.334,681,7,0.943,0
302,5,3,2,0.143,617,7,0.943,0
290,5,3,2,0.072,625,7,0.943,0
252,5,3,2,0.176,578,12,0.943,0
305,5,3,2,0.306,739,12,0.943,0
259,5,3,2,0.043,684,12,0.943,0
369,5,3,2,0.62,792,12,0.943,0
349,5,3,2,0.226,809,12,0.943,0
245,5,3,2,0.207,596,7,0.943,0
370,5,3,2,0.397,751,12,0.943,0
296,5,3,2,0.449,812,12,0.943,0
208,5,3,2,0.128,634,7,0.943,0
342,5,3,2,0.191,774,12,0.943,0
267,5,3,2,0.088,605,7,0.943,0
230,5,3,2,0.206,674,12,0.943,0
362,5,3,2,0.087,658,12,0.943,0
287,5,3,2,0.091,589,12,0.943,0
298,5,3,2,0.183,717,12,0.943,0
277,5,3,2,0.079,766,7,0.943,0
284,5,3,2,0.119,699,7,0.943,0
294,5,3,2,0.401,770,7,0.943,0
339,5,3,2,0.131,736,7,0.943,0
290,5,3,2,0.016,658,12,0.943,0
239,5,3,2,0.298,651,12,0.943,0
288,5,3,2,0.222,719,12,0.943,0
337,5,3,2,0.175,762,12,0.943,0
375,5,3,2,0.06,633,12,0.943,0
320,5,3,2,0.258,691,12,0.943,0
334,5,3,2,0.461,684,7,0.943,0
269,5,3,2,0.039,712,7,0.943,0
326,5,3,2,0.206,692,7,0.943,0
221,5,3,2,0.035,605,12,0.943,0
290,5,3,2,0.346,696,7,0.943,0
282,5,3,2,0.056,664,12,0.943,0
328,5,3,2,0.071,709,7,0.943,0
312,5,3,2,0.21,807,7,0.943,0
313,5,3,2,0.079,658,12,0.943,0
305,5,3,2,0.187,626,7,0.943,0
176,5,3,2,0.036,657,12,0.943,0
315,5,3,2,0.103,639,12,0.943,0
303,5,3,2,0.219,609,12,0.943,0
307,5,3,2,0.059,629,12,0.943,0
358,5,3,2,0.31,795,7,0.943,0
223,5,3,2,0.024,563,7,0.943,0
320,5,3,2,0.091,799,7,0.943,0
220,5,3,2,0.115,611,7,0.943,0
236,5,3,2,0.024,652,7,0.943,0
243,5,3,2,0.056,639,12,0.943,0
216,5,3,2,0.405,786,12,0.943,0
318,5,3,2,0.246,725,7,0.943,0
290,5,3,2,0.055,657,12,0.943,0
301,5,3,2,0,747,12,0.943,0
356,5,3,2,0.004,782,12,0.943,0
289,5,3,2,0.099,814,12,0.943,0
299,5,3,2,0.008,702,7,0.943,0
270,5,3,2,0.195,554,7,0.943,0
312,5,3,2,0.095,648,12,0.943,0
266,5,3,2,0.502,531,12,0.943,0
341,5,3,2,0.254,816,7,0.943,0
285,5,3,2,0.187,673,12,0.943,0
348,5,3,2,0.083,704,12,0.943,0
273,5,3,2,0.159,615,7,0.943,0
223,5,3,2,0.111,563,7,0.943,0
308,5,3,2,0.183,683,7,0.943,0
309,5,3,2,0.306,678,7,0.943,0
344,5,3,2,0.056,536,7,0.943,0
367,5,3,2,0.147,732,12,0.943,0
382,5,3,2,0.465,694,12,0.943,0
350,5,3,2,0.393,768,7,0.943,0
257,5,3,2,0.247,568,7,0.943,0
339,5,3,2,0.036,632,7,0.943,0
326,5,3,2,0.051,647,7,0.943,0
235,5,3,2,0.076,696,7,0.943,0
328,5,3,2,0.207,688,7,0.943,0
331,5,3,2,0.306,774,7,0.943,0
356,5,3,2,0.29,756,12,0.943,0
279,5,3,2,0.095,644,7,0.943,0
298,5,3,2,0.019,640,7,0.943,0
308,5,3,2,0.059,676,7,0.943,0
306,5,3,2,0.111,621,7,0.943,0
300,5,3,2,0.214,801,7,0.943,0
366,5,3,2,0.393,819,7,0.943,0
236,5,3,2,0.176,595,7,0.943,0
341,5,3,2,0.131,658,7,0.943,0
328,5,3,2,0.239,603,12,0.943,0
315,5,3,2,0.067,759,12,0.943,0
267,5,3,2,0.075,602,7,0.943,0
286,5,3,2,0.21,757,12,0.943,0
282,5,3,2,0.02,663,12,0.943,0
367,5,3,2,0.489,738,7,0.943,0
259,5,3,2,0.079,683,7,0.943,0
366,5,3,2,0.032,680,7,0.943,0
330,5,3,2,0.258,733,12,0.943,0
306,5,3,2,0.043,648,12,0.943,0
266,5,3,2,0.299,544,7,0.943,0
261,5,3,2,0.246,630,12,0.943,0
398,5,3,2,0.517,852,12,0.943,0
177,5,3,2,0.076,552,7,0.943,0
397,5,3,2,0.513,816,7,0.943,0
313,5,3,2,0.084,680,12,0.943,0
237,5,3,2,0.195,604,7,0.943,0
242,5,3,2,0.004,623,12,0.943,0
317,5,3,2,0.405,744,12,0.943,0
403,5,3,2,0.25,770,12,0.943,0
256,5,3,2,0.123,632,7,0.943,0
309,5,3,2,0.21,810,7,0.943,0
241,5,3,2,0.39,718,12,0.943,0
297,5,3,2,0.195,625,12,0.943,0
374,5,3,2,0.191,858,12,0.943,0
314,5,3,2,0.015,800,7,0.943,0
299,5,3,2,0.31,646,12,0.943,0
295,5,3,2,0.004,659,12,0.943,0
360,5,3,2,0.115,695,7,0.943,0
271,5,3,2,0.027,731,7,0.943,0
407,5,3,2,0.393,871,7,0.943,0
311,5,3,2,0.175,693,12,0.943,0
320,5,3,2,0.087,601,7,0.943,0
289,5,3,2,0.004,671,7,0.943,0
339,5,3,2,0.063,704,7,0.943,0
298,5,3,2,0.135,601,12,0.943,0
216,5,3,2,0.075,607,12,0.943,0
332,5,3,2,0.473,913,12,0.943,0
297,5,3,2,0.23,749,7,0.943,0
266,5,3,2,0.287,529,7,0.943,0
347,5,3,2,0.302,613,7,0.943,0
178,5,3,2,0.119,629,12,0.943,0
402,5,3,2,0.148,677,7,0.943,0
295,5,3,2,0.088,669,7,0.943,0
354,5,3,2,0.214,732,7,0.943,0
311,5,3,2,0.068,692,12,0.943,0
291,5,3,2,0.286,745,12,0.943,0
257,5,3,2,0.195,737,7,0.943,0
182,5,3,2,0.052,571,12,0.943,0
357,5,3,2,0.31,745,7,0.943,0
328,5,3,2,0.084,616,7,0.943,0
309,5,3,2,0.187,709,12,0.943,0
338,5,3,2,0.286,822,7,0.943,0
278,5,3,2,0.425,747,7,0.943,0
321,5,3,2,0.043,717,7,0.943,0
333,5,3,2,0.199,718,7,0.943,0
356,5,3,2,0.25,692,12,0.943,0
310,5,3,2,0.171,742,12,0.943,0
237,5,3,2,0.051,742,12,0.943,0
273,5,3,2,0.147,800,7,0.943,0
364,5,3,2,0.569,887,12,0.943,0
324,5,3,2,0.072,656,12,0.943,0
297,5,3,2,0.242,661,12,0.943,0
296,5,3,2,0.02,718,7,0.943,0
280,5,3,2,0.084,622,12,0.943,0
329,5,3,2,0.056,638,7,0.943,0
257,5,3,2,0.318,725,7,0.943,0
353,5,3,2,0.199,686,12,0.943,0
356,5,3,2,0.68,790,12,0.943,0
315,5,3,2,0.537,839,7,0.943,0
269,5,3,2,0.096,529,12,0.943,0
264,5,3,2,0.132,644,7,0.943,0
232,5,3,2,0.319,509,7,0.943,0
348,5,3,2,0.195,603,12,0.943,0
233,5,3,2,0.023,639,12,0.943,0
304,5,3,2,0.366,821,7,0.943,0
379,5,3,2,0.668,884,12,0.943,0
398,5,3,2,0.386,745,7,0.943,0
277,5,3,2,0.294,763,12,0.943,0
311,5,3,2,0.067,659,7,0.943,0
259,5,3,2,0.068,662,12,0.943,0
220,5,3,2,0.156,641,7,0.943,0
221,5,3,2,0.215,669,7,0.943,0
253,5,3,2,0.088,598,12,0.943,0
253,5,3,2,0.247,603,7,0.943,0
358,5,3,2,0.382,776,12,0.943,0
280,5,3,2,0.04,721,12,0.943,0
292,5,3,2,0.302,733,7,0.943,0
272,5,3,2,0.107,647,7,0.943,0
370,5,3,2,0.206,746,12,0.943,0
374,5,3,2,0.437,830,12,0.943,0
356,5,3,2,0.501,771,7,0.943,0
297,5,3,2,0.075,677,12,0.943,0
249,5,3,2,0.382,459,7,0.943,0
311,5,3,2,0.084,763,7,0.943,0
336,5,3,2,0.267,545,7,0.943,0
320,5,3,2,0.203,685,7,0.943,0
346,5,3,2,0.362,770,12,0.943,0
343,5,3,2,0.159,694,12,0.943,0
290,5,3,2,0.238,647,7,0.943,0
331,5,3,2,0.02,566,7,0.943,0
351,5,3,2,0.302,814,7,0.943,0
265,5,3,2,0.294,658,7,0.943,0
341,5,3,2,0.08,695,7,0.943,0
332,5,3,2,0.354,699,7,0.943,0
290,5,3,2,0.019,735,12,0.943,0
302,5,3,2,0.127,681,12,0.943,0
379,5,3,2,0.25,759,7,0.943,0
295,5,3,2,0.112,637,12,0.943,0
367,5,3,2,0.561,838,12,0.943,0
294,5,3,2,0.35,804,12,0.943,0
294,5,3,2,0.234,688,12,0.943,0
380,5,3,2,0.222,783,12,0.943,0
309,5,3,2,0.247,577,7,0.943,0
280,5,3,2,0.183,611,7,0.943,0
341,5,3,2,0.39,687,12,0.943,0
371,5,3,2,0.366,758,12,0.943,0
357,5,3,2,0.314,691,12,0.943,0
262,5,3,2,0.071,650,7,0.943,0
311,5,3,2,0.274,683,7,0.943,0
306,5,3,2,0.275,603,7,0.943,0
279,5,3,2,0.04,659,7,0.943,0
288,5,3,2,0.151,597,12,0.943,0
337,5,3,2,0.155,787,7,0.943,0
329,5,3,2,0.493,839,12,0.943,0
279,5,3,2,0.035,644,12,0.943,0
274,5,3,2,0.047,619,7,0.943,0
254,5,3,2,0.099,655,7,0.943,0
255,5,3,2,0.075,645,12,0.943,0
280,5,3,2,0.103,767,7,0.943,0
395,5,3,2,0.171,554,12,0.943,0
274,5,3,2,0.083,624,12,0.943,0
318,5,3,2,0.131,711,7,0.943,0
280,5,3,2,0.055,721,7,0.943,0
258,5,3,2,0.051,526,7,0.943,0
266,5,3,2,0.052,641,12,0.943,0
395,5,3,2,0.032,721,12,0.943,0
252,5,3,2,0.135,733,7,0.943,0
282,5,3,2,0.135,708,12,0.943,0
337,5,3,2,0.338,783,12,0.943,0
284,5,3,2,0.155,578,7,0.943,0
332,5,3,2,0.254,765,12,0.943,0
291,5,3,2,0.334,776,7,0.943,0
397,5,3,2,0.29,796,12,0.943,0
321,5,3,2,0.493,784,7,0.943,0
261,5,3,2,0.048,603,7,0.943,0
329,5,3,2,0.155,726,12,0.943,0
267,5,3,2,0.004,674,12,0.943,0
295,5,3,2,0.076,587,12,0.943,0
351,5,3,2,0.366,674,12,0.943,0
236,5,3,2,0.004,615,12,0.943,0
256,5,3,2,0.171,735,12,0.943,0
280,5,3,2,0.274,792,12,0.943,0
376,5,3,2,0.067,681,12,0.943,0
362,5,3,2,0.346,716,12,0.943,0
294,5,3,2,0.123,717,12,0.943,0
417,5,3,2,0.246,819,7,0.943,0
397,5,3,2,0.318,824,7,0.943,0
228,5,3,2,0.326,724,7,0.943,0
288,5,3,2,0.266,654,7,0.943,0
357,5,3,2,0.278,793,7,0.943,0
247,5,3,2,0.023,707,12,0.943,0
293,5,3,2,0.004,697,12,0.943,0
373,5,3,2,0.334,783,7,0.943,0
263,5,3,2,0.096,654,12,0.943,0
396,5,3,2,0.393,774,7,0.943,0
273,5,3,2,0.095,650,7,0.943,0
299,5,3,2,0.167,735,12,0.943,0
304,5,3,2,0.179,575,7,0.943,0
312,5,3,2,0.111,670,7,0.943,0
308,5,3,2,0.116,535,7,0.943,0
378,5,3,2,0.231,2330,6,1.804,0
250,3,3,2,0.064,3386,6,0.888,0
315,5,3,2,0.374,3319,6,1.804,0
481,3,3,2,0.438,3317,6,0.888,0
216,5,3,2,0.183,3059,6,0.888,0
503,5,3,2,0.06,3202,6,0.888,0
453,3,3,2,0.028,3479,6,0.888,0
413,3,3,2,0.291,3477,6,0.943,0
271,5,3,2,0.128,2885,6,0.943,0
468,3,3,2,0.183,2423,6,0.888,0
336,3,3,2,0.382,2065,6,0.888,0
378,3,3,2,0.299,2780,6,1.804,0
286,5,3,2,0.908,2321,6,1.804,0
353,3,3,2,0.426,2851,6,0.943,0
330,5,3,2,0.378,2890,6,0.888,0
451,3,3,2,0.374,3346,6,0.888,0
409,3,3,2,0.023,3513,6,0.943,0
510,5,3,2,0.159,3408,6,0.943,0
308,5,3,2,0.076,3145,6,1.804,0
220,5,3,2,0.183,3565,6,1.804,0
265,5,3,2,0.653,3286,6,1.804,0
330,3,3,2,0.254,3373,6,0.888,0
287,3,3,2,0.422,3263,6,1.804,0
388,5,3,2,0.363,3254,6,0.888,0
354,3,3,2,0.059,3423,6,1.804,0
268,5,3,2,0.446,3262,6,1.804,0
493,3,3,2,0.168,2413,6,1.804,0
455,3,3,2,0.195,3397,6,1.804,0
269,3,3,2,0.478,2625,6,1.804,0
379,3,3,2,0.628,3426,6,0.943,0
607,3,3,2,0.327,3374,6,0.888,0
283,5,3,2,0.29,3520,6,0.943,0
339,5,3,2,0.374,3203,6,1.804,0
293,5,3,2,0.967,2765,6,0.943,0
473,5,3,2,0.318,3390,6,0.888,0
256,5,3,2,0.071,3377,6,0.888,0
383,5,3,2,0.494,2657,6,0.888,0
478,3,3,2,0.127,3492,6,0.888,0
520,5,3,2,0.478,3511,6,0.888,0
446,5,3,2,0.108,3531,6,0.943,0
241,5,3,2,0.486,3461,6,1.804,0
401,3,3,2,0.287,1877,6,0.943,0
381,5,3,2,0.168,3226,6,0.888,0
293,5,3,2,0.286,2891,6,1.804,0
917,2,1,11,1.6,1376,11,1.804,0
955,2,1,11,1.397,1543,11,0.943,0
717,2,1,11,1.512,1253,11,0.943,0
889,2,1,11,1.417,1305,11,0.943,0
1182,2,1,11,1.417,1558,11,0.943,0
815,2,1,10,1.501,1225,11,0.943,0
925,2,1,10,1.532,1501,11,1.804,0
1086,2,1,10,1.449,1581,11,0.943,0
1096,2,1,11,1.449,1508,11,1.804,0
1221,2,1,11,1.524,1429,11,1.804,0
1219,2,1,10,1.469,1255,11,1.804,0
933,2,1,11,1.536,1295,11,1.804,0
949,2,1,11,1.54,1281,11,0.943,0
1208,2,1,10,1.429,1393,11,0.943,0
1243,2,1,11,1.234,1870,11,1.804,0
1298,2,1,11,1.477,1398,11,0.943,0
1138,2,1,11,1.357,1523,11,0.943,0
1017,2,1,11,1.385,1516,11,0.943,0
1208,2,1,11,1.429,1595,11,0.943,0
1329,2,1,10,1.425,1368,11,0.943,0
717,2,1,11,1.612,1023,11,0.943,0
1027,2,1,10,1.564,1158,11,1.804,0
1003,2,1,10,1.437,1518,11,0.943,0
1028,2,1,11,1.461,1206,11,0.943,0
950,2,1,10,1.421,1488,11,1.804,0
1343,2,1,11,1.405,1727,11,0.943,0
1484,2,1,11,1.437,1710,11,1.804,0
1039,2,1,10,1.592,1107,11,1.804,0
1404,2,1,11,1.481,1335,11,0.943,0
1109,2,1,11,1.429,1168,11,1.804,0
1233,2,1,11,1.441,1527,11,0.943,0
1408,2,1,10,1.365,1572,11,1.804,0
976,2,1,11,1.337,1449,11,0.943,0
872,2,1,11,1.556,1072,11,0.943,0
1052,2,1,10,1.413,1483,11,0.943,0
1261,2,1,11,1.493,1334,11,1.804,0
1199,2,1,11,1.401,1489,11,1.804,0
834,2,1,10,1.512,1355,11,1.804,0
1010,2,1,10,1.556,1263,11,0.943,0
1216,2,1,10,1.441,1408,11,0.943,0
1380,2,1,11,1.449,1623,11,1.804,0
1091,2,1,10,1.405,1579,11,1.804,0
881,2,1,10,1.572,1113,11,0.943,0
1282,2,1,11,1.417,1582,11,0.943,0
1017,2,1,10,1.497,1328,11,1.804,0
1042,2,1,11,1.441,1456,11,1.804,0
1265,2,1,10,1.409,1468,11,1.804,0
1161,2,1,11,1.437,1453,11,0.943,0
1413,2,1,10,1.286,1801,11,0.943,0
1241,2,1,11,1.397,1497,11,1.804,0
1339,2,1,10,1.31,1778,11,1.804,0
1075,2,1,11,1.401,1715,11,0.943,0
1153,2,1,11,1.373,1530,11,1.804,0
1243,2,1,10,1.409,1641,11,0.943,0
1215,2,1,10,1.504,1348,11,1.804,0
1264,2,1,10,1.532,1361,11,0.943,0
1214,2,1,11,1.449,1404,11,0.943,0
851,2,1,11,1.548,1631,11,0.943,0
1020,2,1,10,1.421,1387,11,1.804,0
810,2,1,11,1.588,1122,11,1.804,0
1051,2,1,11,1.536,1327,11,0.943,0
825,2,1,10,1.524,1426,11,1.804,0
974,2,1,11,1.465,1360,11,0.943,0
708,2,1,10,1.493,1243,11,0.943,0
1207,2,1,11,1.409,1530,11,1.804,0
935,2,1,10,1.485,1370,11,0.943,0
1550,2,1,10,1.377,1659,11,1.804,0
1179,2,1,10,1.457,1429,11,1.804,0
951,2,1,11,1.504,1288,11,0.943,0
1069,2,1,11,1.393,1463,11,1.804,0
1066,2,1,11,1.489,1380,11,1.804,0
1170,2,1,10,1.385,1601,11,1.804,0
1679,2,1,10,1.385,1669,11,0.943,0
922,2,1,11,1.58,1095,11,0.943,0
1340,2,1,11,1.321,1693,11,1.804,0
1191,2,1,11,1.477,1331,11,1.804,0
1042,2,1,10,1.429,1655,11,1.804,0
1319,2,1,11,1.373,1605,11,1.804,0
1341,2,1,11,1.397,1674,11,1.804,0
947,2,1,11,1.501,1311,11,1.804,0
1470,2,1,11,1.306,1633,11,0.943,0
984,2,1,11,1.353,1418,11,0.943,0
1077,2,1,10,1.481,1349,11,1.804,0
1241,2,1,10,1.52,1402,11,0.943,0
1000,2,1,11,1.429,1725,11,0.943,0
895,2,1,10,1.493,1283,11,0.943,0
1423,2,1,10,1.282,1648,11,1.804,0
1526,2,1,11,1.417,1743,11,0.943,0
1046,2,1,11,1.425,1542,11,0.943,0
841,2,1,10,1.473,1405,11,0.943,0
1249,2,1,10,1.477,1621,11,1.804,0
1136,2,1,11,1.421,1452,11,1.804,0
845,2,1,10,1.441,1575,11,1.804,0
1216,2,1,10,1.465,1613,11,0.943,0
939,2,1,10,1.52,1446,11,0.943,0
894,2,1,10,1.508,1499,11,0.943,0
1206,2,1,11,1.397,1669,11,0.943,0
1278,2,1,10,1.497,1233,11,1.804,0
1094,2,1,10,1.489,1463,11,0.943,0
732,2,1,11,1.548,1094,11,1.804,0
1432,2,1,11,1.532,1442,11,0.943,0
1400,2,1,10,1.413,1614,11,0.943,0
1084,2,1,10,1.437,1459,11,1.804,0
1095,2,1,10,1.453,1496,11,1.804,0
1268,2,1,11,1.481,1259,11,1.804,0
832,2,1,11,1.457,1341,11,1.804,0
